title,body,label,url
Comments/document cleanup relative to TBL/TIME review,"**Is your feature request related to a problem? Please describe.**
`CFE_TBL_Update`, `CFE_TBL_Validate`, and `CFE_TBL_DumpToBuffer` are all performed by `CFE_TBL_Manage` if there's a pending request.  Clarify in API documentation for all 4 (missing completely from `CFE_TBL_DumpToBuffer`).

s/Addresses/Address, this should cross reference, not self reference:
https://github.com/nasa/cFE/blob/82c1bd4d1c8937deff801cfebf2698866228ea6a/modules/core_api/fsw/inc/cfe_tbl.h#L472

Add short description of spacecraft time, it's number of seconds since the epoch as set in mission configuration
https://github.com/nasa/cFE/blob/82c1bd4d1c8937deff801cfebf2698866228ea6a/modules/core_api/fsw/inc/cfe_time.h#L70

Self reference doesn't make sense:
https://github.com/nasa/cFE/blob/82c1bd4d1c8937deff801cfebf2698866228ea6a/modules/core_api/fsw/inc/cfe_time.h#L73-L75

There is no API to set or adjust leap seconds or SCTF, this should be done by ground command only:
https://github.com/nasa/cFE/blob/82c1bd4d1c8937deff801cfebf2698866228ea6a/modules/core_api/fsw/inc/cfe_time.h#L218-L219
https://github.com/nasa/cFE/blob/82c1bd4d1c8937deff801cfebf2698866228ea6a/modules/core_api/fsw/inc/cfe_time.h#L240-L241

Now called by a timer, not PSP:
https://github.com/nasa/cFE/blob/82c1bd4d1c8937deff801cfebf2698866228ea6a/modules/core_api/fsw/inc/cfe_time.h#L708

HK command handler also sends the table registry packet (if requested) and dumps ""dump-only tables"" that are pending, document:
https://github.com/nasa/cFE/blob/84ba9a9974794e239b989cdc4e2359216e44fab0/modules/tbl/fsw/src/cfe_tbl_task_cmds.h#L126-L127

s/issued/issues:
https://github.com/nasa/cFE/blob/84ba9a9974794e239b989cdc4e2359216e44fab0/modules/tbl/fsw/src/cfe_tbl_task_cmds.c#L1266

Remove commented out verification check using sizeof from cfe_tbl_verify.h:
https://github.com/nasa/cFE/blob/84ba9a9974794e239b989cdc4e2359216e44fab0/modules/tbl/fsw/src/cfe_tbl_verify.h#L76-L81

Remove pointless comment:
https://github.com/nasa/cFE/blob/84ba9a9974794e239b989cdc4e2359216e44fab0/modules/time/fsw/src/cfe_time_tone.c#L714-L716

**Describe the solution you'd like**
Fix

**Describe alternatives you've considered**
None

**Additional context**
Code review

**Requester Info**
Jacob Hageman - NASA/GSFC
",non-bug,https://github.com/nasa/cFE/issues/1494
"Replace duplicated write to sys log, delay, panic pattern","**Is your feature request related to a problem? Please describe.**
Same pattern repeats many times:
https://github.com/nasa/cFE/blob/e80aae94e0f56b868657daba965c590766a4dc57/modules/es/fsw/src/cfe_es_start.c#L486-L496

**Describe the solution you'd like**
Reduce duplicated code.

**Describe alternatives you've considered**
May get removed per #1356 (would make this OBE)

**Additional context**
Code review

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/cFE/issues/1357
Scrub API's for null pointer checks,"**Is your feature request related to a problem? Please describe.**
All pointers should be checked for NULL prior to accessing, a few cases where this was observed have been fixed but need to do a complete scrub.

**Describe the solution you'd like**
Scrub and add any missing null pointer checks

**Describe alternatives you've considered**
None

**Additional context**
Use the new macros...

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/osal/issues/742
CFE SB Pipes not safe across multiple tasks,"**Is your feature request related to a problem? Please describe.**
Some ""worker"" software design patterns involve multiple threads reading from a common/shared work queue.

However due to the way SB buffers are managed, this is not currently possible with CFE child tasks and SB pipes.  The ""current"" (i.e. most recent) buffer is stored in the Pipe descriptor structure, and upon the next entry to `CFE_SB_ReceiveBuffer()` this function assumes that the last buffer stored in the Pipe descriptor can be freed.  But when multiple tasks are reading a single SB pipe, this model breaks, because only one buffer can be remembered.   The current buffer is likely still in use by the other task when the next worker thread calls

This necessitates some new APIs to actually make this work.  Each worker task will need to individually indicate to SB when it is actually done with the buffer, it can't rely on entry to to `CFE_SB_ReceiveBuffer()` to indicate this.

**Describe the solution you'd like**
_Short term fix:_ Just document that only one task may operate on a pipe ID at a given time.  App developers must externally sync their worker tasks to ensure this.

Recommendation would be to have one designated task (i.e. the main task) act as the delegater - it reads the SB pipe, identifies the request, and _copies_ the request data to an available worker thread.  After this it can get a new request from the SB pipe while the worker goes on.

_Longer term fix:_ Expose the SB buffer refcount increment/decrement routines separately in the public API, and decouple the previous buffer refcount decrement from `CFE_SB_ReceiveBuffer()`.  So each worker task can safely get a buffer from SB without inadvertently freeing any previous buffer that may be still in use by other worker tasks.  

However, this is an API change that would affect all apps, as they now must make a new/additional call into CFE_SB when they are finished with a buffer as `CFE_SB_ReceiveBuffer()` cannot not do that automatically.


**Describe alternatives you've considered**
Could feasibly have a task-based buffer record so that each CFE task will have its own ""slot"" so to speak, and thereby CFE_SB_ReceiveBuffer could free the previous buffer _from that task_ rather than having the single buffer associated with the pipe ID.

But this has weakness too- SB has to have a slot for every possible task whether it uses SB pipes or not.  It also means the only way to free your previous buffer is to call CFE_SB_ReceiveBuffer() again and get a new buffer.  So if the work is a long-running job it will ""own"" the buffer the entire time and prevent its re-use (and long-running jobs would likely be the reason for using a worker model in the first place)

**Additional context**
Found when reviewing race conditions in SB as part of #1073.  Supporting multiple threads reading the same pipe might be a nice to have but will have inherent race conditions with the current API design.  So to keep the API design as is for this cycle we will have to restrict this.

**Requester Info**
Joseph Hickey, Vantage Systems, Inc.
",non-bug,https://github.com/nasa/cFE/issues/1079
"Test_CF_Chunks_Init_SetGiven_chunks_max_chunks_ToGiven_max_chunks creates object too large, crashes RTEMS","**Describe the bug**
The ""Test_CF_Chunks_Init_SetGiven_chunks_max_chunks_ToGiven_max_chunks"" test fails on RTEMS and crashes the kernel, because it creates an absurdly large structure on the stack and then memset()'s it to 0.  This appears to blow out the stack and probably overwrites some important structures.

**To Reproduce**
Execute CF tests on RTEMS

**Expected behavior**
Tests should pass

**Code snips**
https://github.com/nasa/CF/blob/c0b1f534c5e1b501b5585cc8cab27a5a38a19c92/unit-test/cf_chunk_tests.c#L1914-L1917

**System observed on:**
RTEMS 4.11.3 via QEMU/pc686

**Additional context**
Once again, appears to be related to use of random numbers ... when using a random number to indicate the size of an object, nothing good comes from that (see #86)

**Reporter Info**
Joseph Hickey, Vantage Systems, Inc.
",bug,https://github.com/nasa/CF/issues/164
Conditional compile macro uses wrong style of TRUE,"In ds_file.c  the line reading
    #if (DS_MOVE_FILES == TRUE)
causes the subsequent section of code to always compile if TRUE is not defined, and if DS_MOVE_FILES is defined; and DS_MOVE_FILES is required to be defined by compiler directives in ds_verify.c. Throughout the rest of ds code, the lower-case C keyword 'true' is used, i.e '#if (DS_MOVE_FILES == true ).
When DS_MOVE_FILES is not set to 'true' in ds_platform_cfg.h, the build fails because 'Movename' does not get defined in ds_table.h, and the code section in ds_file.c needs it to be defined.",bug,https://github.com/nasa/DS/issues/2
CFE_FS_Decompress infinite loop on truncated gzip file,"If CFS_FS_Decompress is given a truncated gzip file, it will enter an infinite loop in which it attempts to read more data from the file, gets nothing, and tries again. Discovered by accidentally attempting to have ES load a new compressed application (which we didn't know had been truncated), which led to ES getting stuck and an eventual watchdog reset.

The problem seems to be that running out of bytes in a gzipped file before decompression is finished is not considered an error. I can see how this might be intentional if it is expected that the file handle might be a stream that could present data after being emptied, but for the normal file use case I think it is a bug. Suggested fix by combining the two checks at line 309 of cfe_fs_decompress.c:

if ( State->insize == 0 ) return EOF;

if ( len == OS_FS_ERROR ) 
{
    State->Error = CFE_FS_GZIP_READ_ERROR;
    return EOF;
}

into one: 

if ((State->insize == 0) !|| (len == OS_FS_ERROR)) {
    State->Error = CFE_FS_GZIP_READ_ERROR;
    return EOF;
}

Recommend investigation if insize might temporarily hit 0 during a normal decompression.

Reported via email from Mike Stewart, mike@capellaspace.com
",bug,https://github.com/nasa/cFE/issues/298
vxworks OS_fsBlocksFree() misreports,"The vxworks OS_fsBlocksFree() can mis-report the free blocks value.

Discovered with testing form trac-22 branch, [changeset:0f36fb6].",bug,https://github.com/nasa/osal/issues/111
Release prep,"**Is your feature request related to a problem? Please describe.**
Updates for release:
- Updated README
- removed custom license document
- added standard Apache 2.0
- Updated copyright release version cFE 6.6 -> 6.7

**Requester Info**
Jacob Hageman - NASA/GSFC
",non-bug,https://github.com/nasa/elf2cfetbl/issues/29
ES comments need checked for consistency,"Lots of copy/paste type errors in ES. For example, after CFE_ES_IncrementTaskCounter() the comment says  /* End of CFE_ES_ExitChildTask() */",non-bug,https://github.com/nasa/cFE/issues/275
Implement single pattern for command handler returns,"**Is your feature request related to a problem? Please describe.**
- ES ignores command handler returns, just returns CFE_SUCCSS (increments counters within handler)
- EVS captures the return and increments appropriate counter as part of the main command processing routine
- TBL defines `CFE_TBL_CmdProcRet_t` but doesn't use it consistently, example:
https://github.com/nasa/cFE/blob/84ba9a9974794e239b989cdc4e2359216e44fab0/modules/tbl/fsw/src/cfe_tbl_task_cmds.h#L311
https://github.com/nasa/cFE/blob/84ba9a9974794e239b989cdc4e2359216e44fab0/modules/tbl/fsw/src/cfe_tbl_task_cmds.h#L337-L338

**Describe the solution you'd like**
Utilize a consistent pattern.  Suggest using CFE_Status_t and defined error types.  This allows command handlers to use APIs and not need to convert error codes.

**Describe alternatives you've considered**
None

**Additional context**
Code review, also related to issue #921 to consistently use `CFE_Status_t`

**Requester Info**
Jacob Hageman - NASA/GSFC",non-bug,https://github.com/nasa/cFE/issues/1527
Clean up unneeded UT assert compatibility logic,"The OSAL UT assert framework has a number of functions to act as a bridge or compatibility layer for historical CFE unit test cases.

With the current CFE these test cases should be fixed and therefore this compatibility code is no longer necessary.

This should be cleaned up as part of the next OSAL/CFE release set.",non-bug,https://github.com/nasa/osal/issues/226
Enable strict resource ID types with OMIT_DEPRECATED build option,"**Is your feature request related to a problem? Please describe.**
The build system has an ""OMIT_DEPRECATED"" option which currently turns off all legacy-compatibility code and switches to only providing the new/preferred methods for any API elements that have been changed in recent versions.

**Describe the solution you'd like**
As part of the OMIT_DEPRECATED option, we should enable `set(MISSION_RESOURCEID_MODE STRICT)` mode.  This mode uses type-safe definitions for all the different resource types, and prevents users from ""crossing"" different ID types (tasks, apps, etc) at compile time rather than compiling successfully but not running correctly.

**Additional context**
CI is already testing with OMIT_DEPRECATED on and off so it seems like a good fit to enable strict resource ID types too, the code will be tested in both backward-compatible mode and preferred/new mode.

This was prompted by having two independent PRs both breaking code by mixing ID with other values (one status code - ID mixup, and one a tableID - CDS ID mixup) in the same merge cycle.  This strict build option catches both.

**Requester Info**
Joseph Hickey, Vantage Systems, Inc.

",non-bug,https://github.com/nasa/cFE/issues/1847
